date,store_id,sku,product_name,quantity_sold,unit_price,total_amount
2025-12-29,STORE001,MED060,Clotrimazole 100mg,2,47.7,95.4
2025-12-29,STORE002,MED070,Theophylline 100mg,3,77.31,231.93
2025-12-29,STORE001,MED078,Eye Drops 100mg,1,39.94,39.94
2025-12-29,STORE001,MED038,Insulin 100mg,5,66.23,331.15
2025-12-29,STORE002,MED037,Insulin 50mg,5,43.55,217.75
2025-12-29,STORE004,MED016,Cephalexin 100mg,1,31.95,31.95
2025-12-29,STORE005,MED015,Cephalexin 50mg,3,39.16,117.48
2025-12-29,STORE002,MED014,Ciprofloxacin 100mg,1,46.65,46.65
2025-12-29,STORE004,MED013,Ciprofloxacin 50mg,1,26.96,26.96
2025-12-29,STORE003,MED012,Azithromycin 100mg,5,24.65,123.25
2025-12-29,STORE002,MED011,Azithromycin 50mg,1,40.23,40.23
2025-12-29,STORE002,MED010,Amoxicillin 100mg,1,37.93,37.93
2025-12-29,STORE001,MED008,Diclofenac 100mg,10,9.05,90.5
2025-12-29,STORE002,MED007,Diclofenac 50mg,14,14.81,207.34
2025-12-29,STORE005,MED006,Aspirin 100mg,8,6.81,54.48
2025-12-29,STORE003,MED005,Aspirin 50mg,11,10.13,111.43
2025-12-29,STORE004,MED004,Ibuprofen 100mg,11,14.28,157.08
2025-12-29,STORE002,MED003,Ibuprofen 50mg,14,8.43,118.02
2025-12-29,STORE001,MED002,Paracetamol 100mg,15,12.84,192.6
2025-12-29,STORE002,MED039,Sitagliptin 50mg,6,45.61,273.66
2025-12-29,STORE002,MED017,Cetirizine 50mg,23,23.1,531.3
2025-12-29,STORE004,MED018,Cetirizine 100mg,21,14.85,311.85
2025-12-29,STORE003,MED001,Paracetamol 50mg,7,12.3,86.1
2025-12-29,STORE003,MED020,Loratadine 100mg,25,19.15,478.75
2025-12-29,STORE002,MED019,Loratadine 50mg,16,13.33,213.28
2025-12-29,STORE002,MED035,Glimepiride 50mg,12,49.88,598.56
2025-12-29,STORE003,MED034,Metformin 100mg,7,40.8,285.6
2025-12-29,STORE005,MED033,Metformin 50mg,11,55.0,605.0
2025-12-29,STORE003,MED032,Calcium 100mg,8,19.54,156.32
2025-12-29,STORE003,MED031,Calcium 50mg,9,15.79,142.11
2025-12-29,STORE001,MED030,Multivitamin 100mg,10,18.5,185.0
2025-12-29,STORE003,MED029,Multivitamin 50mg,14,21.4,299.6
2025-12-29,STORE004,MED036,Glimepiride 100mg,7,71.01,497.07
2025-12-29,STORE003,MED027,Vitamin D 50mg,7,29.0,203.0
2025-12-29,STORE005,MED026,Vitamin C 100mg,11,14.2,156.2
2025-12-29,STORE002,MED025,Vitamin C 50mg,7,15.27,106.89
2025-12-29,STORE004,MED024,Dextromethorphan 100mg,17,14.35,243.95
2025-12-29,STORE005,MED023,Dextromethorphan 50mg,18,23.19,417.42
2025-12-29,STORE003,MED022,Phenylephrine 100mg,27,24.6,664.2
2025-12-29,STORE005,MED028,Vitamin D 100mg,9,13.2,118.8
2025-12-29,STORE005,MED021,Phenylephrine 50mg,22,10.62,233.64
2025-12-30,STORE001,MED053,Antacid 50mg,5,34.86,174.3
2025-12-30,STORE003,MED052,Ranitidine 100mg,5,38.48,192.4
2025-12-30,STORE002,MED051,Ranitidine 50mg,3,20.0,60.0
2025-12-30,STORE005,MED050,Omeprazole 100mg,5,20.01,100.05
2025-12-30,STORE002,MED049,Omeprazole 50mg,9,31.2,280.8
2025-12-30,STORE005,MED048,Enalapril 100mg,6,70.38,422.28
2025-12-30,STORE001,MED044,Losartan 100mg,4,45.97,183.88
2025-12-30,STORE005,MED046,Atenolol 100mg,2,70.91,141.82
2025-12-30,STORE001,MED045,Atenolol 50mg,9,66.34,597.06
2025-12-30,STORE001,MED043,Losartan 50mg,15,41.34,620.1
2025-12-30,STORE002,MED042,Amlodipine 100mg,3,68.29,204.87
2025-12-30,STORE004,MED041,Amlodipine 50mg,5,69.1,345.5
2025-12-30,STORE004,MED040,Sitagliptin 100mg,7,92.62,648.34
2025-12-30,STORE002,MED055,Domperidone 50mg,5,28.94,144.7
2025-12-30,STORE002,MED047,Enalapril 50mg,3,66.92,200.76
2025-12-30,STORE001,MED056,Domperidone 100mg,8,30.7,245.6
2025-12-30,STORE002,MED070,Theophylline 100mg,3,84.28,252.84
2025-12-30,STORE004,MED058,Betnovate 100mg,2,49.7,99.4
2025-12-30,STORE001,MED039,Sitagliptin 50mg,5,33.35,166.75
2025-12-30,STORE003,MED080,Ear Drops 100mg,2,47.63,95.26
2025-12-30,STORE004,MED077,Eye Drops 50mg,2,15.58,31.16
2025-12-30,STORE003,MED076,Antihistamine 100mg,1,38.15,38.15
2025-12-30,STORE002,MED074,Sleeping Pills 100mg,2,35.36,70.72
2025-12-30,STORE002,MED073,Sleeping Pills 50mg,1,34.33,34.33
2025-12-30,STORE002,MED057,Betnovate 50mg,3,27.3,81.9
2025-12-30,STORE003,MED072,Budesonide 100mg,2,48.5,97.0
2025-12-30,STORE003,MED068,Montelukast 100mg,1,36.98,36.98
2025-12-30,STORE004,MED067,Montelukast 50mg,2,71.27,142.54
2025-12-30,STORE001,MED065,Salbutamol 50mg,3,36.64,109.92
2025-12-30,STORE003,MED063,Moisturizer 50mg,1,57.15,57.15
2025-12-30,STORE003,MED061,Hydrocortisone 50mg,3,48.76,146.28
2025-12-30,STORE001,MED060,Clotrimazole 100mg,1,20.28,20.28
2025-12-30,STORE004,MED071,Budesonide 50mg,1,68.12,68.12
2025-12-30,STORE002,MED038,Insulin 100mg,8,81.89,655.12
2025-12-30,STORE005,MED078,Eye Drops 100mg,2,35.86,71.72
2025-12-30,STORE003,MED036,Glimepiride 100mg,11,92.24,1014.64
2025-12-30,STORE003,MED017,Cetirizine 50mg,20,12.33,246.6
2025-12-30,STORE005,MED015,Cephalexin 50mg,2,38.6,77.2
2025-12-30,STORE001,MED014,Ciprofloxacin 100mg,1,29.2,29.2
2025-12-30,STORE004,MED012,Azithromycin 100mg,2,23.52,47.04
2025-12-30,STORE002,MED010,Amoxicillin 100mg,3,24.97,74.91
2025-12-30,STORE003,MED008,Diclofenac 100mg,17,8.07,137.19
2025-12-30,STORE005,MED018,Cetirizine 100mg,27,8.92,240.84
2025-12-30,STORE003,MED007,Diclofenac 50mg,17,8.22,139.74
2025-12-30,STORE002,MED005,Aspirin 50mg,12,11.53,138.36
2025-12-30,STORE005,MED004,Ibuprofen 100mg,10,13.1,131.0
2025-12-30,STORE004,MED003,Ibuprofen 50mg,20,9.18,183.6
2025-12-30,STORE002,MED002,Paracetamol 100mg,9,6.72,60.48
2025-12-30,STORE001,MED001,Paracetamol 50mg,12,7.24,86.88
2025-12-30,STORE003,MED037,Insulin 50mg,5,96.92,484.6
2025-12-30,STORE002,MED006,Aspirin 100mg,15,10.5,157.5
2025-12-30,STORE005,MED019,Loratadine 50mg,15,11.84,177.6
2025-12-30,STORE003,MED009,Amoxicillin 50mg,5,36.06,180.3
2025-12-30,STORE004,MED021,Phenylephrine 50mg,24,20.99,503.76
2025-12-30,STORE001,MED020,Loratadine 100mg,10,9.02,90.2
2025-12-30,STORE001,MED034,Metformin 100mg,5,55.13,275.65
2025-12-30,STORE002,MED033,Metformin 50mg,4,50.51,202.04
2025-12-30,STORE001,MED032,Calcium 100mg,13,17.33,225.29
2025-12-30,STORE004,MED031,Calcium 50mg,18,12.18,219.24
2025-12-30,STORE001,MED030,Multivitamin 100mg,18,22.99,413.82
2025-12-30,STORE002,MED029,Multivitamin 50mg,7,19.1,133.7
2025-12-30,STORE004,MED035,Glimepiride 50mg,7,88.74,621.18
2025-12-30,STORE001,MED027,Vitamin D 50mg,9,22.8,205.2
2025-12-30,STORE001,MED026,Vitamin C 100mg,15,20.48,307.2
2025-12-30,STORE003,MED025,Vitamin C 50mg,16,20.39,326.24
2025-12-30,STORE004,MED024,Dextromethorphan 100mg,26,13.09,340.34
2025-12-30,STORE003,MED023,Dextromethorphan 50mg,13,23.07,299.91
2025-12-30,STORE002,MED022,Phenylephrine 100mg,14,17.59,246.26
2025-12-30,STORE002,MED028,Vitamin D 100mg,13,26.94,350.22
2025-12-31,STORE004,MED056,Domperidone 100mg,5,36.94,184.7
2025-12-31,STORE001,MED055,Domperidone 50mg,4,23.45,93.8
2025-12-31,STORE005,MED054,Antacid 100mg,3,29.87,89.61
2025-12-31,STORE005,MED053,Antacid 50mg,5,29.88,149.4
2025-12-31,STORE005,MED052,Ranitidine 100mg,6,17.19,103.14
2025-12-31,STORE005,MED051,Ranitidine 50mg,3,18.81,56.43
2025-12-31,STORE003,MED050,Omeprazole 100mg,6,28.59,171.54
2025-12-31,STORE004,MED047,Enalapril 50mg,8,29.75,238.0
2025-12-31,STORE004,MED048,Enalapril 100mg,4,40.18,160.72
2025-12-31,STORE002,MED046,Atenolol 100mg,5,79.21,396.05
2025-12-31,STORE003,MED045,Atenolol 50mg,7,55.08,385.56
2025-12-31,STORE001,MED044,Losartan 100mg,5,55.03,275.15
2025-12-31,STORE002,MED043,Losartan 50mg,5,59.7,298.5
2025-12-31,STORE001,MED058,Betnovate 100mg,4,32.55,130.2
2025-12-31,STORE001,MED049,Omeprazole 50mg,3,29.19,87.57
2025-12-31,STORE001,MED059,Clotrimazole 50mg,2,44.56,89.12
2025-12-31,STORE003,MED080,Ear Drops 100mg,1,48.57,48.57
2025-12-31,STORE002,MED061,Hydrocortisone 50mg,9,57.48,517.32
2025-12-31,STORE004,MED042,Amlodipine 100mg,7,79.47,556.29
2025-12-31,STORE004,MED079,Ear Drops 50mg,2,17.99,35.98
2025-12-31,STORE004,MED078,Eye Drops 100mg,2,18.82,37.64
2025-12-31,STORE004,MED076,Antihistamine 100mg,2,17.31,34.62
2025-12-31,STORE005,MED075,Antihistamine 50mg,2,29.54,59.08
2025-12-31,STORE004,MED073,Sleeping Pills 50mg,5,21.83,109.15
2025-12-31,STORE005,MED072,Budesonide 100mg,1,89.08,89.08
2025-12-31,STORE004,MED070,Theophylline 100mg,4,42.06,168.24
2025-12-31,STORE005,MED069,Theophylline 50mg,1,71.75,71.75
2025-12-31,STORE001,MED067,Montelukast 50mg,1,83.07,83.07
2025-12-31,STORE001,MED066,Salbutamol 100mg,4,37.44,149.76
2025-12-31,STORE001,MED065,Salbutamol 50mg,1,38.12,38.12
2025-12-31,STORE003,MED064,Moisturizer 100mg,4,50.19,200.76
2025-12-31,STORE001,MED063,Moisturizer 50mg,2,27.27,54.54
2025-12-31,STORE004,MED062,Hydrocortisone 100mg,2,27.17,54.34
2025-12-31,STORE004,MED060,Clotrimazole 100mg,3,41.07,123.21
2025-12-31,STORE002,MED041,Amlodipine 50mg,4,62.09,248.36
2025-12-31,STORE003,MED040,Sitagliptin 100mg,4,72.17,288.68
2025-12-31,STORE004,MED001,Paracetamol 50mg,11,5.96,65.56
2025-12-31,STORE004,MED019,Loratadine 50mg,17,23.33,396.61
2025-12-31,STORE004,MED018,Cetirizine 100mg,18,18.01,324.18
2025-12-31,STORE002,MED017,Cetirizine 50mg,18,13.17,237.06
2025-12-31,STORE004,MED016,Cephalexin 100mg,3,41.75,125.25
2025-12-31,STORE002,MED015,Cephalexin 50mg,1,36.86,36.86
2025-12-31,STORE005,MED013,Ciprofloxacin 50mg,3,42.44,127.32
2025-12-31,STORE005,MED011,Azithromycin 50mg,1,31.31,31.31
2025-12-31,STORE003,MED008,Diclofenac 100mg,7,13.75,96.25
2025-12-31,STORE005,MED007,Diclofenac 50mg,8,12.33,98.64
2025-12-31,STORE004,MED006,Aspirin 100mg,8,14.1,112.8
2025-12-31,STORE005,MED005,Aspirin 50mg,18,11.2,201.6
2025-12-31,STORE004,MED004,Ibuprofen 100mg,3,14.32,42.96
2025-12-31,STORE001,MED003,Ibuprofen 50mg,14,11.72,164.08
2025-12-31,STORE005,MED002,Paracetamol 100mg,12,8.27,99.24
2025-12-31,STORE003,MED039,Sitagliptin 50mg,6,46.55,279.3
2025-12-31,STORE003,MED020,Loratadine 100mg,21,18.28,383.88
2025-12-31,STORE004,MED021,Phenylephrine 50mg,14,14.53,203.42
2025-12-31,STORE003,MED012,Azithromycin 100mg,4,23.31,93.24
2025-12-31,STORE001,MED023,Dextromethorphan 50mg,7,15.77,110.39
2025-12-31,STORE004,MED022,Phenylephrine 100mg,23,19.82,455.86
2025-12-31,STORE001,MED037,Insulin 50mg,6,57.51,345.06
2025-12-31,STORE003,MED036,Glimepiride 100mg,3,74.6,223.8
2025-12-31,STORE005,MED035,Glimepiride 50mg,6,85.17,511.02
2025-12-31,STORE005,MED034,Metformin 100mg,6,49.19,295.14
2025-12-31,STORE004,MED033,Metformin 50mg,7,98.47,689.29
2025-12-31,STORE004,MED032,Calcium 100mg,12,18.28,219.36
2025-12-31,STORE005,MED031,Calcium 50mg,5,27.29,136.45
2025-12-31,STORE004,MED038,Insulin 100mg,6,87.35,524.1
2025-12-31,STORE001,MED029,Multivitamin 50mg,8,29.79,238.32
2025-12-31,STORE001,MED028,Vitamin D 100mg,4,11.63,46.52
2025-12-31,STORE005,MED027,Vitamin D 50mg,6,24.29,145.74
2025-12-31,STORE003,MED026,Vitamin C 100mg,23,24.34,559.82
2025-12-31,STORE003,MED025,Vitamin C 50mg,10,18.6,186.0
2025-12-31,STORE004,MED024,Dextromethorphan 100mg,18,13.73,247.14
2025-12-31,STORE003,MED030,Multivitamin 100mg,8,17.28,138.24
2026-01-01,STORE005,MED058,Betnovate 100mg,4,20.88,83.52
2026-01-01,STORE004,MED057,Betnovate 50mg,5,51.35,256.75
2026-01-01,STORE004,MED056,Domperidone 100mg,9,38.04,342.36
2026-01-01,STORE004,MED055,Domperidone 50mg,6,18.83,112.98
2026-01-01,STORE004,MED054,Antacid 100mg,11,16.76,184.36
2026-01-01,STORE004,MED053,Antacid 50mg,3,19.51,58.53
2026-01-01,STORE004,MED052,Ranitidine 100mg,6,17.54,105.24
2026-01-01,STORE005,MED051,Ranitidine 50mg,2,31.85,63.7
2026-01-01,STORE003,MED047,Enalapril 50mg,1,51.91,51.91
2026-01-01,STORE002,MED049,Omeprazole 50mg,6,30.3,181.8
2026-01-01,STORE003,MED048,Enalapril 100mg,8,63.27,506.16
2026-01-01,STORE005,MED046,Atenolol 100mg,5,31.73,158.65
2026-01-01,STORE005,MED045,Atenolol 50mg,11,34.92,384.12
2026-01-01,STORE001,MED043,Losartan 50mg,4,33.87,135.48
2026-01-01,STORE003,MED042,Amlodipine 100mg,7,70.69,494.83
2026-01-01,STORE003,MED050,Omeprazole 100mg,3,15.23,45.69
2026-01-01,STORE003,MED059,Clotrimazole 50mg,2,21.85,43.7
2026-01-01,STORE005,MED041,Amlodipine 50mg,7,61.08,427.56
2026-01-01,STORE002,MED061,Hydrocortisone 50mg,3,27.62,82.86
2026-01-01,STORE005,MED080,Ear Drops 100mg,1,38.2,38.2
2026-01-01,STORE002,MED079,Ear Drops 50mg,1,41.28,41.28
2026-01-01,STORE004,MED076,Antihistamine 100mg,2,26.49,52.98
2026-01-01,STORE003,MED075,Antihistamine 50mg,3,37.61,112.83
2026-01-01,STORE004,MED074,Sleeping Pills 100mg,1,41.86,41.86
2026-01-01,STORE005,MED073,Sleeping Pills 50mg,3,41.84,125.52
2026-01-01,STORE003,MED072,Budesonide 100mg,5,85.59,427.95
2026-01-01,STORE002,MED071,Budesonide 50mg,1,53.78,53.78
2026-01-01,STORE005,MED070,Theophylline 100mg,4,55.92,223.68
2026-01-01,STORE004,MED069,Theophylline 50mg,2,77.05,154.1
2026-01-01,STORE005,MED068,Montelukast 100mg,5,71.01,355.05
2026-01-01,STORE003,MED067,Montelukast 50mg,4,46.27,185.08
2026-01-01,STORE002,MED066,Salbutamol 100mg,2,75.46,150.92
2026-01-01,STORE001,MED065,Salbutamol 50mg,4,72.94,291.76
2026-01-01,STORE004,MED062,Hydrocortisone 100mg,1,58.15,58.15
2026-01-01,STORE001,MED060,Clotrimazole 100mg,2,21.28,42.56
2026-01-01,STORE002,MED040,Sitagliptin 100mg,5,70.12,350.6
2026-01-01,STORE003,MED001,Paracetamol 50mg,10,5.31,53.1
2026-01-01,STORE001,MED038,Insulin 100mg,6,52.45,314.7
2026-01-01,STORE002,MED018,Cetirizine 100mg,19,9.99,189.81
2026-01-01,STORE002,MED017,Cetirizine 50mg,28,17.94,502.32
2026-01-01,STORE005,MED014,Ciprofloxacin 100mg,1,40.95,40.95
2026-01-01,STORE004,MED013,Ciprofloxacin 50mg,1,36.34,36.34
2026-01-01,STORE004,MED011,Azithromycin 50mg,5,39.03,195.15
2026-01-01,STORE003,MED009,Amoxicillin 50mg,2,23.99,47.98
2026-01-01,STORE005,MED019,Loratadine 50mg,18,10.59,190.62
2026-01-01,STORE005,MED008,Diclofenac 100mg,14,11.24,157.36
2026-01-01,STORE002,MED006,Aspirin 100mg,14,8.24,115.36
2026-01-01,STORE003,MED005,Aspirin 50mg,8,8.69,69.52
2026-01-01,STORE005,MED004,Ibuprofen 100mg,16,8.82,141.12
2026-01-01,STORE003,MED003,Ibuprofen 50mg,10,9.16,91.6
2026-01-01,STORE005,MED002,Paracetamol 100mg,14,12.1,169.4
2026-01-01,STORE005,MED039,Sitagliptin 50mg,8,37.43,299.44
2026-01-01,STORE001,MED007,Diclofenac 50mg,9,9.6,86.4
2026-01-01,STORE002,MED020,Loratadine 100mg,29,8.83,256.07
2026-01-01,STORE005,MED010,Amoxicillin 100mg,1,43.64,43.64
2026-01-01,STORE005,MED022,Phenylephrine 100mg,13,14.47,188.11
2026-01-01,STORE001,MED021,Phenylephrine 50mg,6,24.5,147.0
2026-01-01,STORE005,MED036,Glimepiride 100mg,4,85.57,342.28
2026-01-01,STORE002,MED035,Glimepiride 50mg,3,96.76,290.28
2026-01-01,STORE005,MED034,Metformin 100mg,1,34.81,34.81
2026-01-01,STORE002,MED033,Metformin 50mg,8,85.86,686.88
2026-01-01,STORE002,MED032,Calcium 100mg,11,22.56,248.16
2026-01-01,STORE002,MED031,Calcium 50mg,22,27.54,605.88
2026-01-01,STORE005,MED030,Multivitamin 100mg,29,19.85,575.65
2026-01-01,STORE005,MED037,Insulin 50mg,3,99.55,298.65
2026-01-01,STORE002,MED028,Vitamin D 100mg,29,22.01,638.29
2026-01-01,STORE004,MED027,Vitamin D 50mg,10,21.85,218.5
2026-01-01,STORE002,MED026,Vitamin C 100mg,13,27.85,362.05
2026-01-01,STORE001,MED025,Vitamin C 50mg,18,11.99,215.82
2026-01-01,STORE005,MED024,Dextromethorphan 100mg,15,19.64,294.6
2026-01-01,STORE001,MED023,Dextromethorphan 50mg,12,18.37,220.44
2026-01-01,STORE003,MED029,Multivitamin 50mg,13,19.7,256.1
2026-01-02,STORE003,MED057,Betnovate 50mg,3,21.15,63.45
2026-01-02,STORE004,MED056,Domperidone 100mg,10,16.47,164.7
2026-01-02,STORE001,MED055,Domperidone 50mg,6,31.84,191.04
2026-01-02,STORE005,MED054,Antacid 100mg,9,30.35,273.15
2026-01-02,STORE003,MED053,Antacid 50mg,11,33.26,365.86
2026-01-02,STORE003,MED052,Ranitidine 100mg,6,30.08,180.48
2026-01-02,STORE004,MED051,Ranitidine 50mg,3,31.2,93.6
2026-01-02,STORE003,MED047,Enalapril 50mg,6,72.05,432.3
2026-01-02,STORE005,MED049,Omeprazole 50mg,2,25.55,51.1
2026-01-02,STORE005,MED048,Enalapril 100mg,3,25.34,76.02
2026-01-02,STORE001,MED046,Atenolol 100mg,3,49.67,149.01
2026-01-02,STORE003,MED045,Atenolol 50mg,9,48.32,434.88
2026-01-02,STORE005,MED044,Losartan 100mg,3,56.26,168.78
2026-01-02,STORE002,MED080,Ear Drops 100mg,5,29.85,149.25
2026-01-02,STORE004,MED050,Omeprazole 100mg,2,31.0,62.0
2026-01-02,STORE002,MED059,Clotrimazole 50mg,1,54.11,54.11
2026-01-02,STORE001,MED042,Amlodipine 100mg,5,42.08,210.4
2026-01-02,STORE002,MED061,Hydrocortisone 50mg,2,34.05,68.1
2026-01-02,STORE004,MED079,Ear Drops 50mg,7,39.95,279.65
2026-01-02,STORE002,MED077,Eye Drops 50mg,3,46.84,140.52
2026-01-02,STORE002,MED075,Antihistamine 50mg,1,15.12,15.12
2026-01-02,STORE004,MED074,Sleeping Pills 100mg,2,12.09,24.18
2026-01-02,STORE005,MED073,Sleeping Pills 50mg,6,14.37,86.22
2026-01-02,STORE002,MED072,Budesonide 100mg,1,73.39,73.39
2026-01-02,STORE004,MED071,Budesonide 50mg,2,60.3,120.6
2026-01-02,STORE004,MED069,Theophylline 50mg,1,87.09,87.09
2026-01-02,STORE001,MED068,Montelukast 100mg,1,37.63,37.63
2026-01-02,STORE002,MED067,Montelukast 50mg,1,55.05,55.05
2026-01-02,STORE003,MED066,Salbutamol 100mg,1,82.61,82.61
2026-01-02,STORE002,MED065,Salbutamol 50mg,3,49.02,147.06
2026-01-02,STORE005,MED064,Moisturizer 100mg,3,40.85,122.55
2026-01-02,STORE001,MED063,Moisturizer 50mg,2,38.06,76.12
2026-01-02,STORE005,MED062,Hydrocortisone 100mg,2,53.53,107.06
2026-01-02,STORE003,MED060,Clotrimazole 100mg,2,52.0,104.0
2026-01-02,STORE004,MED041,Amlodipine 50mg,3,69.43,208.29
2026-01-02,STORE003,MED037,Insulin 50mg,3,53.08,159.24
2026-01-02,STORE003,MED039,Sitagliptin 50mg,4,96.69,386.76
2026-01-02,STORE001,MED017,Cetirizine 50mg,15,20.98,314.7
2026-01-02,STORE003,MED016,Cephalexin 100mg,1,40.92,40.92
2026-01-02,STORE002,MED014,Ciprofloxacin 100mg,1,34.35,34.35
2026-01-02,STORE001,MED012,Azithromycin 100mg,2,35.55,71.1
2026-01-02,STORE002,MED011,Azithromycin 50mg,2,40.55,81.1
2026-01-02,STORE005,MED008,Diclofenac 100mg,16,12.33,197.28
2026-01-02,STORE002,MED018,Cetirizine 100mg,13,9.92,128.96
2026-01-02,STORE003,MED007,Diclofenac 50mg,15,6.46,96.9
2026-01-02,STORE001,MED005,Aspirin 50mg,11,11.58,127.38
2026-01-02,STORE005,MED004,Ibuprofen 100mg,11,11.45,125.95
2026-01-02,STORE003,MED003,Ibuprofen 50mg,18,5.71,102.78
2026-01-02,STORE003,MED002,Paracetamol 100mg,16,6.18,98.88
2026-01-02,STORE004,MED001,Paracetamol 50mg,12,6.05,72.6
2026-01-02,STORE005,MED040,Sitagliptin 100mg,2,91.44,182.88
2026-01-02,STORE005,MED006,Aspirin 100mg,19,7.24,137.56
2026-01-02,STORE004,MED019,Loratadine 50mg,12,15.49,185.88
2026-01-02,STORE002,MED010,Amoxicillin 100mg,2,45.44,90.88
2026-01-02,STORE001,MED021,Phenylephrine 50mg,20,22.04,440.8
2026-01-02,STORE004,MED038,Insulin 100mg,7,93.77,656.39
2026-01-02,STORE003,MED020,Loratadine 100mg,19,12.23,232.37
2026-01-02,STORE002,MED036,Glimepiride 100mg,3,99.99,299.97
2026-01-02,STORE002,MED035,Glimepiride 50mg,3,70.35,211.05
2026-01-02,STORE004,MED034,Metformin 100mg,6,49.1,294.6
2026-01-02,STORE004,MED032,Calcium 100mg,20,10.93,218.6
2026-01-02,STORE002,MED030,Multivitamin 100mg,16,16.02,256.32
2026-01-02,STORE002,MED029,Multivitamin 50mg,10,16.27,162.7
2026-01-02,STORE001,MED031,Calcium 50mg,13,23.04,299.52
2026-01-02,STORE003,MED027,Vitamin D 50mg,13,13.98,181.74
2026-01-02,STORE005,MED026,Vitamin C 100mg,19,22.76,432.44
2026-01-02,STORE001,MED025,Vitamin C 50mg,6,17.37,104.22
2026-01-02,STORE002,MED024,Dextromethorphan 100mg,13,10.0,130.0
2026-01-02,STORE005,MED023,Dextromethorphan 50mg,9,15.72,141.48
2026-01-02,STORE005,MED022,Phenylephrine 100mg,11,10.79,118.69
2026-01-02,STORE004,MED028,Vitamin D 100mg,6,11.41,68.46
2026-01-03,STORE004,MED055,Domperidone 50mg,3,29.74,89.22
2026-01-03,STORE001,MED050,Omeprazole 100mg,2,39.77,79.54
2026-01-03,STORE001,MED054,Antacid 100mg,5,25.82,129.1
2026-01-03,STORE001,MED053,Antacid 50mg,4,32.57,130.28
2026-01-03,STORE005,MED052,Ranitidine 100mg,6,27.74,166.44
2026-01-03,STORE003,MED051,Ranitidine 50mg,4,37.26,149.04
2026-01-03,STORE001,MED049,Omeprazole 50mg,1,31.66,31.66
2026-01-03,STORE004,MED041,Amlodipine 50mg,2,65.52,131.04
2026-01-03,STORE005,MED047,Enalapril 50mg,3,66.26,198.78
2026-01-03,STORE001,MED045,Atenolol 50mg,4,35.65,142.6
2026-01-03,STORE002,MED044,Losartan 100mg,1,57.22,57.22
2026-01-03,STORE003,MED043,Losartan 50mg,3,46.61,139.83
2026-01-03,STORE002,MED042,Amlodipine 100mg,4,27.15,108.6
2026-01-03,STORE004,MED056,Domperidone 100mg,1,34.29,34.29
2026-01-03,STORE001,MED048,Enalapril 100mg,5,63.88,319.4
2026-01-03,STORE003,MED057,Betnovate 50mg,4,29.0,116.0
2026-01-03,STORE004,MED080,Ear Drops 100mg,1,42.38,42.38
2026-01-03,STORE002,MED062,Hydrocortisone 100mg,1,51.43,51.43
2026-01-03,STORE005,MED040,Sitagliptin 100mg,1,93.89,93.89
2026-01-03,STORE003,MED079,Ear Drops 50mg,1,25.63,25.63
2026-01-03,STORE005,MED077,Eye Drops 50mg,2,44.5,89.0
2026-01-03,STORE001,MED075,Antihistamine 50mg,2,29.78,59.56
2026-01-03,STORE004,MED074,Sleeping Pills 100mg,1,37.26,37.26
2026-01-03,STORE003,MED073,Sleeping Pills 50mg,2,41.0,82.0
2026-01-03,STORE003,MED072,Budesonide 100mg,1,56.88,56.88
2026-01-03,STORE001,MED071,Budesonide 50mg,2,49.03,98.06
2026-01-03,STORE003,MED070,Theophylline 100mg,2,64.97,129.94
2026-01-03,STORE004,MED069,Theophylline 50mg,1,85.15,85.15
2026-01-03,STORE001,MED068,Montelukast 100mg,3,80.74,242.22
2026-01-03,STORE001,MED066,Salbutamol 100mg,1,82.09,82.09
2026-01-03,STORE005,MED065,Salbutamol 50mg,4,61.99,247.96
2026-01-03,STORE004,MED064,Moisturizer 100mg,1,25.35,25.35
2026-01-03,STORE001,MED063,Moisturizer 50mg,3,45.94,137.82
2026-01-03,STORE001,MED058,Betnovate 100mg,1,51.72,51.72
2026-01-03,STORE001,MED039,Sitagliptin 50mg,6,38.65,231.9
2026-01-03,STORE003,MED078,Eye Drops 100mg,2,48.02,96.04
2026-01-03,STORE004,MED037,Insulin 50mg,4,78.54,314.16
2026-01-03,STORE001,MED018,Cetirizine 100mg,12,21.49,257.88
2026-01-03,STORE003,MED017,Cetirizine 50mg,9,18.81,169.29
2026-01-03,STORE004,MED014,Ciprofloxacin 100mg,2,46.86,93.72
2026-01-03,STORE002,MED012,Azithromycin 100mg,3,36.34,109.02
2026-01-03,STORE003,MED011,Azithromycin 50mg,1,32.47,32.47
2026-01-03,STORE002,MED010,Amoxicillin 100mg,6,49.95,299.7
2026-01-03,STORE004,MED019,Loratadine 50mg,19,9.81,186.39
2026-01-03,STORE001,MED009,Amoxicillin 50mg,1,37.52,37.52
2026-01-03,STORE004,MED007,Diclofenac 50mg,8,14.74,117.92
2026-01-03,STORE004,MED006,Aspirin 100mg,5,7.16,35.8
2026-01-03,STORE003,MED005,Aspirin 50mg,4,10.89,43.56
2026-01-03,STORE001,MED004,Ibuprofen 100mg,8,12.66,101.28
2026-01-03,STORE001,MED003,Ibuprofen 50mg,9,5.26,47.34
2026-01-03,STORE002,MED002,Paracetamol 100mg,8,10.4,83.2
2026-01-03,STORE001,MED008,Diclofenac 100mg,4,5.28,21.12
2026-01-03,STORE002,MED020,Loratadine 100mg,15,20.05,300.75
2026-01-03,STORE001,MED001,Paracetamol 50mg,12,10.47,125.64
